hour,t(sec),kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,"kWh Chng",InvEff,InverterON,Vref,"Vavg (DRC)","VV Oper","VW Oper","DRC Oper","VV_DRC Oper","WP Oper","WV Oper",kWDesired,"kW VW Limit","Limit kWOut Function","kVA Exceeded","Grid voltage",di/dt,it,"it History","Rated VDC","Avg duty cycle","Target (Amps)","Series L","Max. Amps (phase)"
10, 0.35200, 5999.92, 1, 793.772, 0, -0.000208928, 793.772, 97.0858, 5.18474E-14, 8, 89.0858, -0.000247348, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.48, 403.95, 917.151, 916.949, 700, 0.602804, 924.385, 0.000381972, 962.25
10, 0.35300, 5999.92, 1, 794.118, 0, -0.000197327, 794.118, 97.1242, -4.09117E-14, 8, 89.1242, -0.000247461, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.483, 381.498, 917.544, 917.353, 700, 0.602879, 924.376, 0.000381972, 962.25
10, 0.35400, 5999.92, 1, 794.444, 0, -0.000186373, 794.444, 97.1605, -1.9984E-14, 8, 89.1605, -0.000247567, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.486, 360.294, 917.915, 917.734, 700, 0.602949, 924.368, 0.000381972, 962.25
10, 0.35500, 5999.92, 1, 794.753, 0, -0.000176029, 794.753, 97.1947, 3.73035E-14, 8, 89.1947, -0.000247668, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.488, 340.27, 918.265, 918.095, 700, 0.603016, 924.359, 0.000381972, 962.25
10, 0.35600, 5999.92, 1, 795.044, 0, -0.000166262, 795.044, 97.2271, 1.82077E-14, 8, 89.2271, -0.000247763, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.49, 321.359, 918.596, 918.435, 700, 0.603079, 924.352, 0.000381972, 962.25
10, 0.35700, 5999.92, 1, 795.319, 0, -0.000157038, 795.319, 97.2576, 1.91513E-14, 8, 89.2576, -0.000247853, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.493, 303.499, 918.908, 918.756, 700, 0.603139, 924.345, 0.000381972, 962.25
10, 0.35800, 5999.92, 1, 795.578, 0, -0.000148327, 795.578, 97.2865, 5.55112E-14, 8, 89.2865, -0.000247938, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.495, 286.632, 919.203, 919.06, 700, 0.603195, 924.338, 0.000381972, 962.25
10, 0.35900, 5999.92, 1, 795.824, 0, -0.000140101, 795.824, 97.3138, 4.18554E-14, 8, 89.3138, -0.000248018, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.497, 270.702, 919.482, 919.346, 700, 0.603248, 924.331, 0.000381972, 962.25
10, 0.36000, 5999.92, 1, 796.056, 0, -0.000132333, 796.056, 97.3395, 1.18794E-14, 8, 89.3395, -0.000248094, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.499, 255.659, 919.745, 919.617, 700, 0.603299, 924.325, 0.000381972, 962.25
10, 0.36100, 5999.92, 1, 796.274, 0, -0.000124997, 796.274, 97.3638, -3.63598E-14, 8, 89.3638, -0.000248165, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.501, 241.452, 919.994, 919.873, 700, 0.603346, 924.319, 0.000381972, 962.25
10, 0.36200, 5999.92, 1, 796.481, 0, -0.000118068, 796.481, 97.3868, -3.90799E-14, 8, 89.3868, -0.000248233, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.502, 228.034, 920.228, 920.114, 700, 0.603391, 924.314, 0.000381972, 962.25
10, 0.36300, 5999.92, 1, 796.676, 0, -0.000111524, 796.676, 97.4085, -4.724E-14, 8, 89.4085, -0.000248297, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.504, 215.363, 920.45, 920.342, 700, 0.603433, 924.309, 0.000381972, 962.25
10, 0.36400, 5999.92, 1, 796.861, 0, -0.000105344, 796.861, 97.429, -8.16014E-15, 8, 89.429, -0.000248357, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.505, 203.395, 920.659, 920.558, 700, 0.603473, 924.304, 0.000381972, 962.25
10, 0.36500, 5999.92, 1, 797.035, 0, -0.0000995076, 797.035, 97.4483, -4.90719E-14, 8, 89.4483, -0.000248414, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.507, 192.093, 920.857, 920.761, 700, 0.603511, 924.299, 0.000381972, 962.25
10, 0.36600, 5999.92, 1, 797.199, 0, -0.0000939948, 797.199, 97.4666, -3.9968E-14, 8, 89.4666, -0.000248468, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.508, 181.42, 921.044, 920.953, 700, 0.603547, 924.295, 0.000381972, 962.25
10, 0.36700, 5999.92, 1, 797.355, 0, -0.0000887881, 797.355, 97.4839, 5.27911E-14, 8, 89.4839, -0.000248518, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.509, 171.34, 921.22, 921.135, 700, 0.603581, 924.291, 0.000381972, 962.25
10, 0.36800, 5999.92, 1, 797.502, 0, -0.0000838703, 797.502, 97.5002, -2.35922E-14, 8, 89.5002, -0.000248566, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.511, 161.82, 921.387, 921.306, 700, 0.603613, 924.287, 0.000381972, 962.25
10, 0.36900, 5999.92, 1, 797.64, 0, -0.0000792254, 797.64, 97.5156, 4.7351E-14, 8, 89.5156, -0.000248612, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.512, 152.829, 921.544, 921.468, 700, 0.603643, 924.283, 0.000381972, 962.25
10, 0.37000, 5999.92, 1, 797.771, 0, -0.0000748382, 797.771, 97.5301, 2.37033E-14, 8, 89.5301, -0.000248654, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.513, 144.338, 921.693, 921.621, 700, 0.603671, 924.28, 0.000381972, 962.25
10, 0.37100, 5999.92, 1, 797.895, 0, -0.0000706944, 797.895, 97.5439, 3.27516E-14, 8, 89.5439, -0.000248695, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.514, 136.318, 921.833, 921.765, 700, 0.603698, 924.276, 0.000381972, 962.25
10, 0.37200, 5999.92, 1, 798.012, 0, -0.0000667803, 798.012, 97.5569, -2.27041E-14, 8, 89.5569, -0.000248733, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.515, 128.745, 921.966, 921.901, 700, 0.603724, 924.273, 0.000381972, 962.25
10, 0.37300, 5999.92, 1, 798.122, 0, -0.0000630833, 798.122, 97.5691, -4.09117E-14, 8, 89.5691, -0.000248769, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.516, 121.593, 922.091, 922.03, 700, 0.603748, 924.27, 0.000381972, 962.25
10, 0.37400, 5999.92, 1, 798.226, 0, -0.0000595912, 798.226, 97.5807, -4.09117E-14, 8, 89.5807, -0.000248803, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.517, 114.838, 922.209, 922.152, 700, 0.60377, 924.268, 0.000381972, 962.25
10, 0.37500, 5999.92, 1, 798.325, 0, -0.0000562927, 798.325, 97.5916, 3.91354E-14, 8, 89.5916, -0.000248835, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.518, 108.458, 922.321, 922.266, 700, 0.603792, 924.265, 0.000381972, 962.25
10, 0.37600, 5999.92, 1, 798.418, 0, -0.000053177, 798.418, 97.602, 7.32747E-15, 8, 89.602, -0.000248866, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.518, 102.433, 922.426, 922.375, 700, 0.603812, 924.263, 0.000381972, 962.25
10, 0.37700, 5999.92, 1, 798.505, 0, -0.000050234, 798.505, 97.6117, 3.82472E-14, 8, 89.6117, -0.000248894, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.519, 96.7431, 922.526, 922.477, 700, 0.603831, 924.26, 0.000381972, 962.25
10, 0.37800, 5999.92, 1, 798.588, 0, -0.000047454, 798.588, 97.6209, 3.09752E-14, 8, 89.6209, -0.000248921, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.52, 91.3692, 922.62, 922.574, 700, 0.603849, 924.258, 0.000381972, 962.25
10, 0.37900, 5999.92, 1, 798.667, 0, -0.000044828, 798.667, 97.6296, 2.73115E-14, 8, 89.6296, -0.000248947, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.52, 86.2939, 922.709, 922.665, 700, 0.603866, 924.256, 0.000381972, 962.25
10, 0.38000, 5999.92, 1, 798.741, 0, -0.0000423475, 798.741, 97.6378, 1.54876E-14, 8, 89.6378, -0.000248971, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.521, 81.5007, 922.792, 922.752, 700, 0.603882, 924.254, 0.000381972, 962.25
10, 0.38100, 5999.92, 1, 798.81, 0, -0.0000400044, 798.81, 97.6456, 5.63993E-14, 8, 89.6456, -0.000248994, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.522, 76.9738, 922.872, 922.833, 700, 0.603898, 924.252, 0.000381972, 962.25
10, 0.38200, 5999.92, 1, 798.876, 0, -0.000037791, 798.876, 97.6529, -9.99201E-15, 8, 89.6529, -0.000249016, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.522, 72.6985, 922.947, 922.91, 700, 0.603912, 924.25, 0.000381972, 962.25
10, 0.38300, 5999.92, 1, 798.939, 0, -0.0000357002, 798.939, 97.6599, -3.36398E-14, 8, 89.6599, -0.000249036, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.523, 68.6608, 923.017, 922.983, 700, 0.603926, 924.249, 0.000381972, 962.25
10, 0.38400, 5999.92, 1, 798.998, 0, -0.0000337252, 798.998, 97.6664, -8.16014E-15, 8, 89.6664, -0.000249055, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.523, 64.8474, 923.084, 923.052, 700, 0.603939, 924.247, 0.000381972, 962.25
10, 0.38500, 5999.92, 1, 799.053, 0, -0.0000318595, 799.053, 97.6726, 5.55112E-17, 8, 89.6726, -0.000249073, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.524, 61.246, 923.147, 923.116, 700, 0.603951, 924.245, 0.000381972, 962.25
10, 0.38600, 5999.92, 1, 799.106, 0, -0.0000300971, 799.106, 97.6784, -5.27356E-14, 8, 89.6784, -0.000249091, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.524, 57.8446, 923.207, 923.178, 700, 0.603962, 924.244, 0.000381972, 962.25
10, 0.38700, 5999.92, 1, 799.153, 0, -0.000086468, 799.153, 97.6836, -3.63598E-14, 8, 89.6836, -0.000249107, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.524, 54.6322, 923.263, 923.235, 700, 0.603973, 924.243, 0.000381972, 962.25
10, 0.38800, 5999.92, 1, 799.191, 0, -0.000123421, 799.191, 97.6879, 3.82472E-14, 8, 89.6879, -0.000249121, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.525, 33.3157, 923.307, 923.29, 700, 0.603983, 924.241, 0.000381972, 962.25
10, 0.38900, 5999.92, 1, 799.218, 0, -0.000151343, 799.218, 97.6909, -4.4964E-15, 8, 89.6909, -0.000249133, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.525, 23.1679, 923.335, 923.323, 700, 0.603983, 924.24, 0.000381972, 962.25
10, 0.39000, 5999.92, 1, 799.237, 0, -0.000105196, 799.237, 97.693, 2.37033E-14, 8, 89.693, -0.000249141, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.526, 15.9304, 923.355, 923.347, 700, 0.603983, 924.239, 0.000381972, 962.25
10, 0.39100, 5999.92, 1, 799.25, 0, -0.0000761116, 799.25, 97.6944, 3.64153E-14, 8, 89.6944, -0.000249147, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.526, 10.8681, 923.368, 923.362, 700, 0.603983, 924.238, 0.000381972, 962.25
10, 0.39200, 5999.92, 1, 799.259, 0, -0.0000554406, 799.259, 97.6954, -3.60822E-15, 8, 89.6954, -0.000249151, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.526, 7.33708, 923.377, 923.373, 700, 0.603983, 924.238, 0.000381972, 962.25
10, 0.39300, 5999.91, 1, 799.265, 0, -0.0000408667, 799.265, 97.6961, 3.09752E-14, 8, 89.6961, -0.000249154, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.526, 4.87659, 923.383, 923.381, 700, 0.603983, 924.237, 0.000381972, 962.25
10, 0.39400, 5999.91, 1, 799.269, 0, -0.000065323, 799.269, 97.6965, -9.99201E-15, 8, 89.6965, -0.000249156, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.526, 3.16578, 923.387, 923.386, 700, 0.603983, 924.237, 0.000381972, 962.25
10, 0.39500, 5999.91, 1, 799.272, 0, -0.0000814193, 799.272, 97.6969, 1.09357E-14, 8, 89.6969, -0.000249157, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 1.76084, 923.39, 923.389, 700, 0.603983, 924.236, 0.000381972, 962.25
10, 0.39600, 5999.91, 1, 799.274, 0, -0.0000948685, 799.274, 97.6971, -4.63518E-14, 8, 89.6971, -0.000249158, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 1.02211, 923.391, 923.391, 700, 0.603983, 924.236, 0.000381972, 962.25
10, 0.39700, 5999.91, 1, 799.275, 0, -0.0000643503, 799.275, 97.6972, 1.36557E-14, 8, 89.6972, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.616014, 923.392, 923.392, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.39800, 5999.91, 1, 799.276, 0, -0.0000450895, 799.276, 97.6973, 9.10383E-15, 8, 89.6973, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.352293, 923.392, 923.392, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.39900, 5999.91, 1, 799.276, 0, -0.0000315069, 799.276, 97.6973, -4.90719E-14, 8, 89.6973, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.193003, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40000, 5999.91, 1, 799.276, 0, -0.0000220203, 799.276, 97.6974, -2.9976E-14, 8, 89.6974, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.0978086, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40100, 5999.91, 1, 799.277, 0, -0.0000153895, 799.277, 97.6974, -9.99201E-15, 8, 89.6974, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.0426111, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40200, 5999.91, 1, 799.277, 0, -0.0000107552, 799.277, 97.6974, 1.73195E-14, 8, 89.6974, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 0.0118984, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40300, 5999.91, 1, 799.277, 0, -7.51625E-6, 799.277, 97.6974, -1.63203E-14, 8, 89.6974, -0.000249159, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00410178, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40400, 5999.91, 1, 799.277, 0, -5.25261E-6, 799.277, 97.6974, -4.45199E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0114884, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40500, 5999.91, 1, 799.277, 0, -3.67062E-6, 799.277, 97.6974, -7.21645E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0140146, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40600, 5999.91, 1, 799.277, 0, -2.56504E-6, 799.277, 97.6974, -3.45279E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0139496, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40700, 5999.91, 1, 799.277, 0, -1.79242E-6, 799.277, 97.6974, 3.00315E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0126331, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40800, 5999.91, 1, 799.277, 0, -1.2525E-6, 799.277, 97.6974, -3.9968E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0108307, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.40900, 5999.91, 1, 799.277, 0, -8.7519E-7, 799.277, 97.6974, 9.10383E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00895848, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41000, 5999.91, 1, 799.277, 0, -6.11531E-7, 799.277, 97.6974, -5.09037E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0072249, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41100, 5999.91, 1, 799.277, 0, -4.27294E-7, 799.277, 97.6974, -1.27121E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00571829, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41200, 5999.91, 1, 799.277, 0, -2.98553E-7, 799.277, 97.6974, -1.45439E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00446058, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41300, 5999.91, 1, 799.277, 0, -2.08596E-7, 799.277, 97.6974, 4.7351E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00343951, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41400, 5999.91, 1, 799.277, 0, -1.45744E-7, 799.277, 97.6974, -1.77636E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0026273, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41500, 5999.91, 1, 799.277, 0, -1.01825E-7, 799.277, 97.6974, -1.08802E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00199126, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41600, 5999.91, 1, 799.277, 0, -7.114E-8, 799.277, 97.6974, -2.54241E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.00149928, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41700, 5999.91, 1, 799.277, 0, -4.97008E-8, 799.277, 97.6974, 4.64073E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0011225, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41800, 5999.91, 1, 799.277, 0, -3.4721E-8, 799.277, 97.6974, -4.81837E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000836325, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.41900, 5999.91, 1, 799.277, 0, -2.42554E-8, 799.277, 97.6974, -3.63598E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000620466, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42000, 5999.91, 1, 799.277, 0, -1.6945E-8, 799.277, 97.6974, 6.38378E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000458597, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42100, 5999.91, 1, 799.277, 0, -1.18361E-8, 799.277, 97.6974, 2.09277E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000337845, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42200, 5999.91, 1, 799.277, 0, -8.26817E-9, 799.277, 97.6974, 4.91274E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000248144, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42300, 5999.91, 1, 799.277, 0, -5.77729E-9, 799.277, 97.6974, -4.63518E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000181783, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42400, 5999.91, 1, 799.277, 0, -4.035E-9, 799.277, 97.6974, 4.18554E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.000132854, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42500, 5999.91, 1, 799.277, 0, -2.81838E-9, 799.277, 97.6974, -2.90878E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000968746, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42600, 5999.91, 1, 799.277, 0, -1.96691E-9, 799.277, 97.6974, -3.9968E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000705062, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42700, 5999.91, 1, 799.277, 0, -1.37532E-9, 799.277, 97.6974, -9.04832E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000512213, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42800, 5999.91, 1, 799.277, 0, -9.60047E-10, 799.277, 97.6974, 4.36873E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000371515, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.42900, 5999.91, 1, 799.277, 0, -6.70454E-10, 799.277, 97.6974, 2.45914E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000269057, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43000, 5999.91, 1, 799.277, 0, -4.69146E-10, 799.277, 97.6974, 2.27596E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000194612, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43100, 5999.91, 1, 799.277, 0, -3.27733E-10, 799.277, 97.6974, 1.64313E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000140551, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43200, 5999.9, 1, 799.277, 0, -2.28582E-10, 799.277, 97.6974, -5.4512E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -0.0000101388, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43300, 5999.9, 1, 799.277, 0, -1.60213E-10, 799.277, 97.6974, -3.36398E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -7.30581E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
